Ride,Date/Time,Wait Time
Jurassic Park River Adventure,2020-01-02 16:40:03,40
Jurassic Park River Adventure,2020-01-02 16:45:03,40
Jurassic Park River Adventure,2020-01-02 16:50:04,40
Jurassic Park River Adventure,2020-01-02 16:55:03,40
Jurassic Park River Adventure,2020-01-02 17:00:04,40
Jurassic Park River Adventure,2020-01-02 17:05:05,40
Jurassic Park River Adventure,2020-01-02 17:10:03,40
Jurassic Park River Adventure,2020-01-02 17:15:04,35
Jurassic Park River Adventure,2020-01-02 17:20:04,35
Jurassic Park River Adventure,2020-01-02 17:25:03,35
Jurassic Park River Adventure,2020-01-02 17:30:05,35
Jurassic Park River Adventure,2020-01-02 17:35:03,35
Jurassic Park River Adventure,2020-01-02 17:40:03,35
Jurassic Park River Adventure,2020-01-02 17:45:03,35
Jurassic Park River Adventure,2020-01-02 17:50:03,35
Jurassic Park River Adventure,2020-01-02 17:55:03,35
Jurassic Park River Adventure,2020-01-02 18:00:04,35
Jurassic Park River Adventure,2020-01-02 18:05:03,35
Jurassic Park River Adventure,2020-01-02 18:10:03,35
Jurassic Park River Adventure,2020-01-02 18:15:05,35
Jurassic Park River Adventure,2020-01-02 18:20:04,35
Jurassic Park River Adventure,2020-01-02 18:25:03,10
Jurassic Park River Adventure,2020-01-02 18:30:04,10
Jurassic Park River Adventure,2020-01-02 18:35:04,10
Jurassic Park River Adventure,2020-01-02 18:40:03,10
Jurassic Park River Adventure,2020-01-02 18:45:03,5
Jurassic Park River Adventure,2020-01-02 18:50:03,5
Jurassic Park River Adventure,2020-01-02 18:55:02,5
Jurassic Park River Adventure,2020-01-02 19:00:03,5
Jurassic Park River Adventure,2020-01-02 19:05:06,5
Jurassic Park River Adventure,2020-01-02 19:10:03,5
Jurassic Park River Adventure,2020-01-02 19:15:04,5
Jurassic Park River Adventure,2020-01-02 19:20:03,5
Jurassic Park River Adventure,2020-01-02 19:25:03,5
Jurassic Park River Adventure,2020-01-02 19:30:03,5
Jurassic Park River Adventure,2020-01-02 19:35:03,5
Jurassic Park River Adventure,2020-01-02 19:40:03,5
Jurassic Park River Adventure,2020-01-02 19:45:03,5
Jurassic Park River Adventure,2020-01-02 19:50:03,5
Jurassic Park River Adventure,2020-01-02 19:55:03,5
Jurassic Park River Adventure,2020-01-02 20:00:03,5
Jurassic Park River Adventure,2020-01-02 20:05:03,5
Jurassic Park River Adventure,2020-01-02 20:10:04,5
Jurassic Park River Adventure,2020-01-02 20:15:03,15
Jurassic Park River Adventure,2020-01-02 20:20:04,15
Jurassic Park River Adventure,2020-01-02 20:25:03,15
Jurassic Park River Adventure,2020-01-02 20:30:04,15
Jurassic Park River Adventure,2020-01-02 20:35:03,5
Jurassic Park River Adventure,2020-01-02 20:40:03,5
Jurassic Park River Adventure,2020-01-02 20:45:03,5
Jurassic Park River Adventure,2020-01-02 20:50:03,5
Jurassic Park River Adventure,2020-01-02 20:55:03,5
Jurassic Park River Adventure,2020-01-02 21:00:04,5
Jurassic Park River Adventure,2020-01-02 21:05:06,5
Jurassic Park River Adventure,2020-01-02 21:10:06,5
Jurassic Park River Adventure,2020-01-02 21:15:03,5
Jurassic Park River Adventure,2020-01-02 21:20:06,5
Jurassic Park River Adventure,2020-01-02 21:25:04,5
Jurassic Park River Adventure,2020-01-02 21:30:04,5
